,Id,Title,Published_Date,Description,Tags,Views,Likes,Dislikes,Comments,Date,Time,LikestoViews,CommentstoViews,DislikestoViews,Combined_Metric
627,z9b1hH2zr4w,Ζωή Κωνσταντοπούλου: Συνέντευξη στον Alpha Radio 989 (08/04/2023),2023-04-08 23:06:06+00:00,"H συνέντευξη της Επικεφαλής της Πλεύσης Ελευθερίας, Ζωής Κωνσταντοπούλου,  στη ραδιοφωνική εκπομπή της Τασούλας Παπανικολάου  στον Alpha Radio 989",[],341,20,0,0,2023-04-08,23:06:06,0.05865102639296188,0.0,0.0,158.45000000000002
628,euzelIKDzKw,Ζωή Κωνσταντοπούλου: Συνέντευξη στον Libero Fm Θεσσαλονίκης (26/03/23),2023-03-29 23:37:30+00:00,"H συνέντευξη της Επικεφαλής της Πλεύσης Ελευθερίας, Ζωής Κωνσταντοπούλου, στη ραδιοφωνική εκπομπή του Γιώργου Συρίγου στον Libero FM107.4 Θεσσαλονίκης",[],195,10,0,4,2023-03-29,23:37:30,0.05128205128205128,0.020512820512820513,0.0,91.05
629,3OlUthyC3JM,Ζωή Κωνσταντοπούλου: Συνέντευξη στον Λάζαρο Λαζάρου (27/03/23),2023-03-28 07:45:19+00:00,"H συνέντευξη της Επικεφαλής της Πλεύσης Ελευθερίας, Ζωής Κωνσταντοπούλου, στη ραδιοφωνική εκπομπή του Λάζαρου Λαζάρου στον FLASH RADIO 99,4 Θεσσαλονίκης",[],389,16,0,1,2023-03-28,07:45:19,0.04113110539845758,0.002570694087403599,0.0,179.25
630,RiCjLbonC5Q,Zωή Κωνσταντοπούλου: Συνέντευξη στο Καναλι 1 Πειραιά (24/03/23),2023-03-24 10:59:56+00:00,"Η συνέντευξη της Επικεφαλής της Πλεύσης Ελευθερίας, Ζωής Κωνσταντοπούλου, στη ραδιοφωνική εκπομπή της Βελίκας Καραβάλτσιου στο Κανάλι Ένα 90,4 FM Πειραιά",[],165,9,0,1,2023-03-24,10:59:56,0.05454545454545454,0.006060606060606061,0.0,76.7
631,kAM6G8utfos,Ζωή Κωνσταντοπούλου: Δηλώσεις στα δικαστήρια Λάρισας (23/03/23),2023-03-24 01:04:26+00:00,"Οι δηλώσεις της Επικεφαλής της Πλεύσης Ελευθερίας, Ζωής Κωνσταντοπούλου, που έκανε στα δικαστήρια της Λάρισας, για την τραγωδία-έγκλημα στα Τέμπη, εκπροσωπώντας την οικογένεια του 23χρονου Ντένις Ρούτσι, που έχασε τη ζωή του στη μοιραία σύγκρουση",[],153,7,0,0,2023-03-24,01:04:26,0.0457516339869281,0.0,0.0,70.60000000000001
632,RiUTjD9PGCg,Ζωή Κωνσταντοπούλου: Δηλώσεις για τα Τέμπη (21/03/23),2023-03-23 01:42:25+00:00,"Οι δηλώσεις της Ζωής Κωνσταντοπούλου για τα Τέμπη, έξω από το Δικαστικό Μέγαρο Θεσσαλονίκης.",[],318,10,0,0,2023-03-23,01:42:25,0.031446540880503145,0.0,0.0,145.6
633,YwWGT51by08,Ζωής Κωνσταντοπούλου: Συνέντευξη στο Radio 1 102.5 Βόλου (17/03/23),2023-03-17 09:02:32+00:00,"Η συνέντευξη της Επικεφαλής της Πλεύσης Ελευθερίας, Ζωής Κωνσταντοπούλου, στη ραδιοφωνική εκπομπή του Δημήτρη Καρεκλίδη στο Radio 1 102.5 Βόλου",[],286,13,0,9,2023-03-17,09:02:32,0.045454545454545456,0.03146853146853147,0.0,133.75000000000003
634,VJ1Evi0IozA,"Η ομιλία του Δημήτρη Φουφόπουλου, υποψήφιου Ευρωβουλευτή (20/04/2019)",2023-03-15 16:33:30+00:00,"Η ομιλία του υποψήφιου Ευρωβουλευτή Δημήτρη Φουφόπουλου.

Δικηγόρος Πειραιά με ειδίκευση στο τραπεζικό δίκαιο, νομικός εκπρόσωπος πολλών συμπολιτών μας που πλήττονται από τις Τράπεζες, Αντιπρόεδρος του Εξωραϊστικού και Πολιτιστικού συλλόγου Κάτω Πατησίων.",[],51,3,0,0,2023-03-15,16:33:30,0.058823529411764705,0.0,0.0,23.7
635,I4-RrhMXONs,Συνέντευξη Τύπου και Εκδήλωση της Δικαιοσύνης για Όλους ΕΣΗΕΑ (19/6/2017),2023-03-14 23:29:48+00:00,,[],35,0,0,0,2023-03-14,23:29:48,0.0,0.0,0.0,15.75
636,qFUh34YkqkY,Η ομιλία της Ζωής Κωνσταντοπούλου στον Αυχένα Πριολίθου Καλαβρύτων  (10/12/2021),2023-03-14 23:28:38+00:00,,[],66,4,0,0,2023-03-14,23:28:38,0.06060606060606061,0.0,0.0,30.7
637,tuLlZidsKxA,Συνέντευξη Τύπου στη ΔΕΘ  (14/9/2017),2023-03-14 23:27:12+00:00,,[],29,2,0,0,2023-03-14,23:27:12,0.06896551724137931,0.0,0.0,13.55
638,-W-2_9x6AVk,"Ζωή Κωνσταντοπούλου, Χανιά (20/05/19)",2023-03-14 23:25:34+00:00,,[],108,9,0,0,2023-03-14,23:25:34,0.08333333333333333,0.0,0.0,50.85
