,Id,Title,Published_Date,Description,Tags,Views,Likes,Dislikes,Comments,Date,Time,LikestoViews,CommentstoViews,DislikestoViews,Combined_Metric
38,cpMv2HYFRxw,Ο ΣΥΡΙΖΑ θα κερδίζει από εδώ και πέρα,2023-09-26 19:56:55+00:00,"Ο ΣΥΡΙΖΑ θα κερδίζει από εδώ και πέρα.
Τα ευχαριστώ που έχω να πω: Στα μέλη, στα στελέχη, στον Νίκο Παππά, στους εθελοντές, στην κοινωνία, στην οικογένειά μου.
Στους πολέμους ο πρώτος είναι πρώτος και ο δεύτερος τίποτα.
Στους συντρόφους, ο πρώτος είναι πρώτος και ο δεύτερος είναι πρώτος.
Να το θυμάστε αυτό.
Ευχαριστώ για όλα.
Δεν πρόκειται να σας προδώσω ποτέ.",[],3285,96,0,32,2023-09-26,19:56:55,0.029223744292237442,0.009741248097412482,0.0,1508.65
39,QS1udaqs8Z4,"Αν δεν πας σήμερα, δεν αλλάζει το αύριο. Πάμε!",2023-09-24 08:23:27+00:00,,[],44798,802,0,80,2023-09-24,08:23:27,0.01790258493682754,0.001785794008661101,0.0,20375.600000000002
40,zacj3oKXGbk,Μιλάω στους 150.000 που αναστήσατε τον ΣΥΡΙΖΑ,2023-09-23 08:30:34+00:00,"Σήμερα δε μιλάω μόνο σε εσάς που με στηρίξατε. Μιλάω στους 150.000 που αναστήσατε τον ΣΥΡΙΖΑ.
Σας ζητώ τώρα να είμαστε μαζί.
Γιατί ο νέος Πρόεδρος χρειάζεται τη δύναμη όλων. 
Γιατί θα είναι Πρόεδρος όλων.
Όχι για τη μεταπολιτική αλλά για την πολιτική μετά τη Δεξιά του Μητσοτάκη.",[],3801,152,0,25,2023-09-23,08:30:34,0.03998947645356485,0.006577216521967903,0.0,1753.45
41,yCptbwzjaso,"👉 «Αποκάλυψε την ατζέντα του, δεν είναι πατριώτης»",2023-09-22 19:59:17+00:00,,[],7988,408,0,38,2023-09-22,19:59:17,0.05107661492238358,0.004757135703555333,0.0,3704.2
42,H7yrd0ll0_Q,👉 «Να μας πει τι πρεσβεύει στην εξωτερική πολιτική»,2023-09-22 19:58:04+00:00,,[],20207,590,0,77,2023-09-22,19:58:04,0.02919780274162419,0.003810560696788242,0.0,9256.05
43,n8KBCXTDses,👉 «Πώς θα πάει να μας εκπροσωπήσει διεθνώς;»,2023-09-22 19:55:44+00:00,,[],43218,715,0,128,2023-09-22,19:55:44,0.016544032579018,0.002961728909250775,0.0,19652.45
44,1vbKM5FbQng,"👉 «Δεν φταίει που δεν ξέρει καλά ελληνικά, είναι άσχετος»",2023-09-22 19:54:29+00:00,,[],69222,1083,0,159,2023-09-22,19:54:29,0.01564531507324261,0.0022969576146311867,0.0,31452.45
45,dBFo7SzoWIY,Δήλωση μετά τον α’ γύρο των εκλογών για πρόεδρο του ΣΥΡΙΖΑ,2023-09-18 18:04:36+00:00,"Δήλωση μετά τον α’ γύρο των εκλογών για πρόεδρο του ΣΥΡΙΖΑ - ΠΣ.
(17.09.2023)",[],1944,51,0,11,2023-09-18,18:04:36,0.026234567901234566,0.00565843621399177,0.0,889.7500000000001
46,CAVGyDA0ufM,Ομιλία στο Θησείο,2023-09-16 20:15:23+00:00,,[],2924,92,0,6,2023-09-16,20:15:23,0.03146374829001368,0.002051983584131327,0.0,1340.0
47,cntqxCUAtEE,Αυτό αρχίζει την Κυριακή,2023-09-15 15:29:43+00:00,"Αυτό αρχίζει την Κυριακή: ΤΕΛΟΣ

👉Οι επιδοτήσεις στα κανάλια
👉Οι ασυλίες των βουλευτών
👉Το ακαταδίωκτο των τραπεζιτών
👉Οι διορισμοί των πολιτικών στα νοσοκομεία
Θέλουμε μια Ελλάδα όπου δε θα χρειάζεται να υποκύψεις στη λαμογιά για να πας μπροστά.

*Μάθε πού ψηφίζεις: http://bit.ly/3LfCgFz
*Μάθε πώς θα γίνεις εθελοντής: https://bit.ly/461O5XZ",[],754,55,0,5,2023-09-15,15:29:43,0.07294429708222812,0.006631299734748011,0.0,354.05
48,Sh8A0z7Zk3k,Η Σύγχρονη Αριστερά σάς έχει ανάγκη,2023-09-15 06:00:40+00:00,"Δώστε μου μισή ώρα από την Κυριακή σας. 
Γραφτείτε επιτόπου στα εκλογικά τμήματα του ΣΥΡΙΖΑ σε όλη τη χώρα και ψηφίστε.

Η Σύγχρονη Αριστερά σάς έχει ανάγκη.
Η Ελλάδα που θέλουμε σας έχει ανάγκη. 
Η ζωή που ονειρευόμαστε σας έχει ανάγκη.

👉Μάθε πού ψηφίζεις: http://bit.ly/3LfCgFz",[],1277,51,0,7,2023-09-15,06:00:40,0.039937353171495694,0.00548159749412686,0.0,588.8
49,GALqtRgG9UE,Πώς θα γίνει η αλλαγή που όλοι θέλουμε αν δεν ψηφίσετε την Κυριακή; Δείτε πόσο απλό είναι!,2023-09-13 09:37:20+00:00,,[],54296,661,0,111,2023-09-13,09:37:20,0.012174009135111243,0.0020443494916752617,0.0,24620.65
50,AqkDSyA5IVA,Γιατί το συλλογικό είναι πιο μεγάλο από τον καθένα μόνο του,2023-09-12 13:17:18+00:00,"Καμιά φορά ξεχνάμε ποιοι είμαστε, από πού ερχόμαστε και τι θέλουμε να πετύχουμε.
Ως κόμμα, όχι ως υποψήφιοι. 
Γι’ αυτό θα είμαστε όλοι μαζί.
Γιατί το συλλογικό είναι πιο μεγάλο από τον καθένα μόνο του.
Με αλληλεγγύη μεταξύ μας.
Για να φτιάξουμε ένα κράτος αλληλεγγύης για όλους.",[],2737,99,0,17,2023-09-12,13:17:18,0.03617099013518451,0.006211180124223602,0.0,1259.8000000000002
51,sbkc9rlk03w,Η ομιλία μου σε 2 λεπτά και 58 δευτερόλεπτα,2023-09-06 14:39:18+00:00,"👉Μάθε πώς θα γίνεις εθελοντής: https://bit.ly/44QCcCZ

Αν θέλετε ένα κόμμα του 10-15%, δεν είμαι εγώ ο καταλληλότερος.
Ας αφήσουμε τις αυταπάτες. Υπάρχει μόνο ο δρόμος της νίκης. Της αυτοδύναμης νίκης.

*Ομιλία στο Διαρκές Συνέδριο του ΣΥΡΙΖΑ - Προοδευτική Συμμαχία.",[],2620,83,0,15,2023-09-06,14:39:18,0.0316793893129771,0.0057251908396946565,0.0,1202.75
52,GaWHcA_dYa4,Ομιλία στο διαρκές συνέδριο του ΣΥΡΙΖΑ-ΠΣ,2023-09-04 06:13:52+00:00,"Την επόμενη μέρα της εκλογής μου, το επιχείρημα «τι διαμαρτύρεστε; 41%!» τελειώνει. Ως άλλοθι και ως πραγματικότητα.

Στα δύσκολα, μετά την πρώτη οδυνηρή ήττα, στάθηκα δίπλα στον Αλέξη. Αλωνίσαμε κάθε γωνιά της πατρίδας μας.
Είδα από πρώτο χέρι ποιοι του στάθηκαν. 
Και είδα ποιοι αντιδρούσαν στο άνοιγμα στην κοινωνία, θεωρώντας το δεξιά απόκλιση.
Δεξιά απόκλιση θεωρούν οι ίδιοι σήμερα και τη δική μου υποψηφιότητα.
Εμένα τον ίδιο.
Είμαι όμως το ακριβώς αντίθετο.
Γιατί δεξιά απόκλιση είναι ό,τι συμφέρει τη δεξιά του κ. Μητσοτάκη.",[],1826,79,0,0,2023-09-04,06:13:52,0.04326396495071194,0.0,0.0,841.45
53,eYo1R8hXxjE,"Ο Στέφανος Κασσελάκης απαντά σε ό,τι χειρότερο γράφτηκε γι’ αυτόν.",2023-09-01 09:29:59+00:00,"Θέλω να απαντάω σε εσάς. Αδιαμεσολάβητα. 
Διότι τα ΜΜΕ έχουν δική τους ατζέντα, ενώ εμένα η μόνη μου ατζέντα είναι η αλήθεια μου.
Γι’ αυτό και έχω μαζέψει ό,τι χειρότερο, ό,τι πιο αρνητικό, ό,τι πιο καταδικαστικό έχει γραφτεί για μένα τις τελευταίες μέρες. Και απαντάω εδώ, μπροστά σας.
Ξεκινάω λοιπόν 👉",[],10003,264,0,52,2023-09-01,09:29:59,0.026392082375287413,0.005198440467859642,0.0,4577.75
54,64eMcEq7dME,Δεν είμαι επαγγελματίας πολιτικός. Προέρχομαι από την εργασία και την κοινωνική ζωή.,2023-08-30 17:15:35+00:00,"Χθες έδωσα μία συνέντευξη όπου είπα «δεν ξέρω, θα επανέλθω». 
Τραγικό πράγμα για έναν πολιτικό!
Καταρχάς δεν είμαι επαγγελματίας πολιτικός.
Εγώ προέρχομαι από την εργασία και την κοινωνία.
Αλλά όλοι αυτοί που είναι επαγγελματίες πολιτικοί και που ξέρουν τα πάντα, για ποιο λόγο μάς έχουν κάνει μία χώρα όπου έχουμε πανάκριβο ρεύμα, τρένα να συγκρούονται μεταξύ τους, και την πιο μεγάλη φωτιά στην ιστορία της Ε.Ε.;

Ο λαός δικαιούται να έχει ένα άτομο στην ηγεσία που θα του λέει την αλήθεια. Ένα άτομο που όταν δεν ξέρει κάτι, θα ξέρει πού να βρει τη σωστή απάντηση.
Μέσα από τη διαχειριστική του ικανότητα και καλούς συμβούλους, οι οποίοι όμως να έχουν ενσυναίσθηση, καρδιά, θετικό πρόσημο στον τεχνοκρατισμό τους.",[],1918,88,0,12,2023-08-30,17:15:35,0.045881126173096975,0.006256517205422315,0.0,887.5
55,IfBx2LCwljQ,"Η υποψηφιότητά μου δείχνει έναν άλλο δρόμο: Από την κοινωνία, για την κοινωνία.",2023-08-29 06:00:09+00:00,"Έχω επίγνωση ότι δε διαθέτω κομματική προϋπηρεσία. Η προϋπηρεσία μου είναι στην εργασία, στην κοινωνική ζωή. Η υποψηφιότητα που τώρα θέτω δείχνει έναν άλλο δρόμο: Από την κοινωνία και για την κοινωνία.
Αρκετές γενιές χάθηκαν. Είναι ώρα να φτιάξουμε το Ελληνικό Όνειρο που τόσο έχουμε ανάγκη. Με ένα κράτος που διασφαλίζει ισοτιμία στην ευκαιρία. Με έναν πολίτη που το μέλλον του δεν προδιαγράφεται από το πού και πώς γεννήθηκε.",[],17532,233,0,45,2023-08-29,06:00:09,0.013289984029203741,0.002566735112936345,0.0,7956.650000000001
56,_kX6sRfml_c,Έχω τις πρώτες σας δυνατές προτάσεις στα χέρια μου. Συνεχίζουμε!,2023-08-28 12:12:15+00:00,"Όσο οι άλλοι μιλούν για εμάς, εμείς μιλάμε με εσάς.
Έχετε πάρει τη σκυτάλη της σύγχρονης Αριστεράς στα χέρια σας.
Σας ακούμε, καταγράφουμε, φτιάχνουμε μαζί το σχέδιο μιας καλύτερης ζωής.

👉 Δείτε περισσότερα στο link στις πληροφορίες του καναλιού!",[],5372,121,0,23,2023-08-28,12:12:15,0.02252419955323902,0.004281459419210722,0.0,2452.25
57,n9NV90C79uM,Πατριώτης είναι αυτός που θυσιάζει κάτι από τον εαυτό του για την πατρίδα του.,2023-08-26 08:18:47+00:00,"Εδώ, στην άκρη της λίμνης Δοϊράνης, στα σύνορα της χώρας, έχω κάποιες σκέψεις να μοιραστώ μαζί σας: Για το ποιος είναι σήμερα πατριώτης. Για το τι είναι εθνικό.
Και για το πώς η κυβέρνηση του ΣΥΡΙΖΑ πέτυχε αυτή η χώρα, που όλοι οι συμμαθητές μου στην Αμερική την έλεγαν «Macedonia», να αλλάξει όνομα και σύμβολα.",[],2840,80,0,18,2023-08-26,08:18:47,0.028169014084507043,0.006338028169014085,0.0,1301.6
58,i9EFuFQFMbI,Δεν πρόκειται να εκκενώσουμε την Ελλάδα,2023-08-23 18:12:36+00:00,,[],9358,445,0,30,2023-08-23,18:12:36,0.04755289591793118,0.003205813207950417,0.0,4328.35
59,XOtgBVEua_A,Διαβάστε περισσότερα για την πλατφόρμα στο link in bio.,2023-08-21 11:50:52+00:00,,[],94575,1777,0,288,2023-08-21,11:50:52,0.018789320644990747,0.0030452022204599523,0.0,43060.6
60,4754UdpDBZ0,Η χώρα έχει ανάγκη από ριζοσπαστικές προτάσεις. Από την παρέμβασή μου στο naftemporiki tv,2023-08-14 15:53:29+00:00,,[],11028,256,0,24,2023-08-14,15:53:29,0.023213638012332245,0.002176278563656148,0.0,5031.400000000001
61,Hnrhz3PF4g0,Ο Αλέξης Τσίπρας μου προσέφερε τη δυνατότητα να λέω αυτά που σκέφτομαι χωρίς συναλλαγή,2023-08-14 15:52:49+00:00,,[],3923,181,0,2,2023-08-14,15:52:49,0.04613815957175631,0.0005098139179199592,0.0,1811.0000000000002
62,0VWmvSYr_20,Με τον Παύλο Πολάκη έχουμε το ίδιο αίσθημα δικαιοσυνης μέσα μας. Σήμερα στο κανάλι της Ναυτεμπορικής,2023-08-14 15:51:46+00:00,,[],27425,340,0,13,2023-08-14,15:51:46,0.012397447584320875,0.0004740200546946217,0.0,12428.85
63,ZxDtwrpMuZY,"Εσωκομματικά να πάμε πιο Αριστερά. Να αποφασίζουν τα μέλη μας. Σήμερα, στη Ναυτεμπορική",2023-08-14 15:49:37+00:00,,[],1549,50,0,0,2023-08-14,15:49:37,0.03227888960619755,0.0,0.0,709.5500000000001
64,PrLd-fx6xjE,Η Νέα Δημοκρατία κυβερνά 4 χρόνια. Δεν ανέλαβε χθες. Από τη σημερινή μου παρέμβαση στην ΕΡΤ,2023-08-14 15:47:56+00:00,,[],6522,125,0,3,2023-08-14,15:47:56,0.01916590003066544,0.00045998160073597056,0.0,2966.75
65,HN2lUD7kOPM,Οφείλει να υπάρξει παραίτηση του κ. Οικονόμου. Από τη σημερινή μου παρέμβαση στην ΕΡΤ,2023-08-14 15:47:11+00:00,,[],7776,96,0,9,2023-08-14,15:47:11,0.012345679012345678,0.0011574074074074073,0.0,3525.0000000000005
66,57Z_UWL6sso,Σημερινές μου παρεμβάσεις σε τηλεοπτικούς σταθμούς,2023-08-14 15:44:22+00:00,Αποσπάσματα από σημερινές μου παρεμβάσεις στους τηλεοπτικούς σταθμούς ΕΡΤ και Naftemporiki TV,[],2961,80,0,0,2023-08-14,15:44:22,0.02701789935832489,0.0,0.0,1352.45
67,vjRIOFdH_NQ,Στ. Κασσελάκης: Οι εθελοντές στις φωτιές της Ρόδου είναι τα πρόσωπα της χρονιάς,2023-08-02 14:43:27+00:00,,[],6998,102,0,18,2023-08-02,14:43:27,0.014575593026579023,0.002572163475278651,0.0,3178.2
